owner.login_name	owner.type	open_issues_count	has_wiki	has_downloads	has_projects	archived	size	fork	owner_popularity	contributor_popularity	average_commit_char_count	num_contributors	num_pull_requests	num_releases	commits	created_time	updated_time
carlomilanesi_cpp-mmf	1	2	0	1	1	0	46	0	0	0	29.444444444444443	1	1	2	9	20150630	20180910
carlopires_tnetstring-cpp	1	0	1	1	1	0	176	0	0	0	34.166666666666664	1	0	0	6	20140520	20140603
carlosduelo_dgpx	1	0	1	1	1	0	224	0	0	0	19.1	1	0	0	10	20150116	20150126
carlosefr_magstripelib	1	0	1	1	1	0	1901	0	0	0	37.233333333333334	1	0	1	36	20140511	20180614
carlosefr_pcd8544	1	0	1	1	1	0	583	0	0	1	35.86666666666667	3	0	2	54	20140511	20180925
carlosfloresp_lol	1	0	1	1	1	0	112	0	0	0	11.0	1	0	0	3	20130903	20130903
carlosgbr_cpp_introduccion	1	0	1	1	1	0	97	0	0	0	27.8	1	0	0	88	20171016	20181029
carlosmart7104_ccalc	1	0	1	1	1	0	722	0	0	0	29.8	1	0	0	5	20160516	20170720
carlosmartell97_ISC_Algorithms_Final_Project	1	0	1	1	1	0	1341	0	0	0	80.62068965517241	1	0	0	29	20170418	20170422
carlosmccosta_Traffic-Sign-Detection	1	0	1	1	1	0	16468	0	0	0	49.38461538461539	1	0	1	26	20131026	20180513
carlosv14_ExamenLab1	1	0	1	1	1	0	5256	0	0	0	14.5	1	0	0	2	20140523	20140523
carlosv14_ExamenParcial1	1	0	1	1	1	0	380	0	0	0	14.541666666666666	2	0	0	24	20140515	20140520
carlosv14_PracticaExamen1	1	0	1	1	1	0	176	0	0	0	18.0	1	0	0	2	20140515	20140515
carlosvin_eventbus	1	0	1	1	1	0	308	0	0	0	29.9375	1	0	0	16	20150516	20150516
carmel4a_Tanks	1	0	1	1	1	0	0	0	0	0	56.69230769230769	1	0	0	13	20151108	20151108
carobot_CAROBOT_MCP23017	0	0	1	1	1	0	9	0	0	0	15.714285714285714	3	0	0	7	20160808	20160809
carol-geng_MSystem	1	0	1	1	1	0	2	0	0	0	17.2	2	0	0	5	20161225	20161225
carr742_HackOH-IO_2017	1	1	1	1	1	0	20	0	0	0	17.2	2	1	0	5	20171021	20171021
carrino_LSM9DS0_Fusion	1	0	1	1	1	0	5	0	0	0	20.8	1	0	0	5	20170122	20180423
carterjones_debugger-tester	1	0	0	1	1	0	100	0	0	0	16.5	1	0	0	2	20140319	20140319
casallas_VrjOsgBullet	1	4	1	1	1	0	508	0	0	0	139.89473684210526	1	0	0	19	20111107	20141113
casebor_EasyMol_plusplus	1	0	1	1	1	0	535	0	0	0	59.42857142857143	1	0	0	14	20170417	20170417
caseyroberts711_timus	1	0	1	1	1	0	132	0	0	0	12.5	1	0	0	2	20150718	20150718
casfire_ffnn-cpp	1	0	1	1	1	0	100	0	0	0	11.666666666666666	1	0	0	3	20150804	20150804
casperdre_TF31001	1	0	1	1	1	0	23	0	0	0	19.0	2	0	0	12	20160618	20160618
casperdre_WIP-Congig.cpp	1	0	1	1	1	0	28	0	0	0	16.76923076923077	2	0	0	13	20160619	20160619
casprus_theatrechem	1	0	1	1	1	0	140	0	0	0	19.833333333333332	1	0	0	12	20150406	20150406
cassinaj_actionlib_macros	1	0	1	1	1	0	1572	0	0	0	66.43333333333334	1	0	0	69	20140519	20150326
cassinaj_oni_vicon_calibration	1	0	1	1	1	0	1628	0	0	0	61.666666666666664	1	0	0	83	20140521	20141210
cassinaj_oni_vicon_common	1	0	1	1	1	0	1660	0	0	0	59.766666666666666	1	0	0	82	20140519	20160316
cassinaj_state_filtering	1	0	1	1	1	0	168	0	0	0	40.81818181818182	1	0	0	11	20140519	20141210
castiel652_1051CSE	1	0	1	1	1	0	32	0	0	0	21.766666666666666	1	0	0	38	20160907	20160922
castl_libsimfw	0	0	1	1	1	0	116	0	0	0	26.0	2	0	0	3	20131029	20131030
castle-bravo_miller-rabin	1	0	1	1	1	0	152	0	0	0	24.833333333333332	1	0	0	6	20141007	20141007
catalinboja_cpp_examples_2017	1	0	1	1	1	0	231	0	0	0	21.476190476190474	1	0	0	21	20171003	20171024
catepava_4i-compiti-per-casa	1	0	1	1	1	0	101	0	0	0	19.285714285714285	1	0	0	7	20161105	20161105
catpiza_injector	1	0	1	1	1	0	16	0	0	0	19.09090909090909	1	0	0	11	20171013	20171013
catskull_punchcard	1	0	1	1	1	0	152	0	0	0	20.666666666666668	1	0	0	6	20150911	20150911
cattrain_My-Projects	1	0	1	1	1	0	188	0	0	0	105.36363636363636	1	0	0	11	20140423	20140428
cattywampus_triskelion	1	0	1	1	1	0	172	0	0	0	47.58620689655172	1	0	0	29	20141125	20141125
caty_httpclient	1	1	1	1	1	0	60	0	0	0	15.4	1	0	0	5	20130801	20170719
cbacon93_SimpleRay	1	0	1	1	1	0	91	0	0	0	27.166666666666668	1	0	0	24	20160201	20160201
cband_MOJO	1	2	1	1	1	0	228	0	0	0	12.333333333333334	1	0	0	3	20140715	20181020
cbeach_ggpl	1	0	1	1	1	0	260	0	0	0	56.5	1	0	0	6	20140527	20140606
cbernet_fcc-generator	1	0	1	1	1	0	7460	0	0	0	30.5	1	0	0	2	20140616	20140616
cbisbee_HuffmanCompression	1	0	1	1	1	0	36	0	0	0	63.44444444444444	1	0	0	18	20160914	20160914
cbrichford_ipsecCertCheck	1	0	1	1	1	0	148	0	0	0	42.714285714285715	1	0	0	7	20151002	20151003
cbshiles_calc	1	0	1	1	1	0	168	0	0	0	13.5	1	0	0	2	20150528	20150528
cbshiles_game_ai	1	0	1	1	1	0	47	0	0	0	12.2	1	0	0	5	20161201	20161201
cbuschardt_ItsyPSD	1	0	1	1	1	0	124	0	0	0	15.5	1	0	0	4	20150325	20181029
cc509a_poj	1	0	1	1	1	0	144	0	0	0	18.5	1	0	0	4	20141209	20141209
cc946079647_SkipList	1	0	1	1	1	0	136	0	0	0	11.333333333333334	1	0	0	3	20150802	20150802
ccannon94_morse-code-arduino-library	1	8	1	1	1	0	65	0	0	0	95.46666666666667	1	0	0	43	20160828	20170311
ccecka_wavey	1	0	1	1	1	0	176	0	0	0	17.0	1	0	0	2	20131208	20180327
ccf19881030_BlogArticles	1	0	1	1	1	0	1004	0	0	0	34.77777777777778	1	0	0	9	20140728	20140728
cchin013_rBot	1	0	1	1	1	0	23	0	0	0	30.666666666666668	1	0	0	27	20170517	20170611
ccny-ros-pkg_ccny_rgbd_tools	1	20	0	1	1	0	15662	0	30	30	42.3	4	1	0	324	20120909	20181027
ccocora_HEHelper	1	0	1	1	1	0	7976	0	0	0	16.25	1	0	0	4	20140527	20140812
ccosmin_timecc	1	0	1	1	1	0	7	0	0	0	13.666666666666666	1	0	0	3	20151225	20151225
ccosmin_tinytracer	1	0	1	1	1	0	116	0	0	0	13.0	1	0	0	2	20131103	20131103
ccubed_WS2Wrapper	1	0	1	1	1	0	11264	0	0	0	19.0	1	0	0	2	20140120	20140216
ccurtsinger_interpose	1	1	1	1	1	0	21	0	0	0	38.6	1	0	0	10	20130411	20181029
cdata_twtrc	1	0	1	1	1	0	528	0	0	0	119.0	1	0	0	4	20100422	20131020
cdaylward_pathname	1	0	1	1	1	0	152	0	0	0	37.5	1	0	0	6	20150125	20150228
cdbfoster_smallmath	1	0	1	1	1	0	224	0	0	0	57.93333333333333	1	0	0	39	20130404	20151109
cdbfoster_smallphysics	1	0	1	1	1	0	136	0	0	0	56.666666666666664	1	0	0	9	20130411	20140429
cdesrosiers_libqsd	1	0	1	1	1	0	444	0	0	0	24.0	1	0	0	4	20120425	20130108
cdmh_sorting_algorithms	1	8	1	1	1	0	45	0	0	0	37.63333333333333	2	7	0	47	20130917	20181020
cdondrup_sicks300	1	0	1	1	1	0	132	0	0	0	101.0	1	0	0	6	20130701	20140416
cdyk_AmiPiePad	1	0	1	1	1	0	36	0	4	0	43.388888888888886	1	0	0	18	20170308	20170917
ce-designs_Fan_lib	1	0	1	1	1	0	156	0	0	0	17.857142857142858	1	0	0	7	20140414	20140714
ce-designs_LM35_lib	1	0	1	1	1	0	168	0	0	0	32.285714285714285	1	0	0	7	20140414	20140714
ceari_satconverter	1	0	1	1	1	0	96	0	0	0	17.5	1	0	0	4	20120218	20131019
cecilulysess_MinerLite	1	0	1	1	1	0	424	0	0	0	14.857142857142858	1	0	0	7	20140104	20140105
cecilulysess_cppcraft	1	0	1	1	1	0	132	0	0	0	24.0	1	0	0	4	20130826	20130826
cedarz_CodeSnippet	1	0	1	1	1	0	456	0	0	0	15.722222222222221	1	0	0	18	20140727	20150427
cederh_Proyecto-Final-AG	1	0	1	1	1	0	1843	0	0	0	27.27777777777778	1	0	0	18	20170626	20170630
cedricpradalier_cgnuplot	1	0	1	1	1	0	120	0	0	0	29.0	1	0	0	3	20130826	20130826
ceech_GSM-Multi-Switch-mobile-phone-relay-remote-control	1	0	1	1	1	0	38	0	0	0	18.583333333333332	1	0	0	12	20170904	20180217
cem_simple-raytracer	1	0	1	1	1	0	2472	0	0	0	18.666666666666668	1	0	0	3	20150119	20181021
cemdervis_linq11	1	0	1	1	1	0	49	0	0	0	21.76923076923077	1	0	0	13	20151203	20171210
cemyuksel_cyCodeBase	1	0	0	1	1	0	241	0	0	0	52.63333333333333	1	0	0	61	20160918	20181028
cepsbow_ASBG	1	0	1	1	1	0	136	0	0	0	21.714285714285715	1	0	0	7	20150515	20150515
ceroytres_WAV-parser	1	0	1	1	1	0	4	0	0	0	14.75	1	0	0	4	20150827	20160325
cesarbs_propertypp	1	1	1	1	1	0	104	0	0	0	43.714285714285715	1	0	0	14	20110819	20180212
cesarbs_sizegripitem	1	4	1	1	1	0	150	0	0	0	36.18181818181818	1	1	0	11	20110812	20181018
cesarrmalaver_ArduinoLibraries	1	0	1	1	1	0	168	0	0	0	16.5	1	0	0	4	20150116	20150116
cffk_orientation	1	0	1	1	1	0	12948	0	0	0	110.06666666666666	1	0	1	33	20151010	20180708
cfillion_sfl	1	0	1	1	1	0	94	0	0	0	44.6	1	0	0	30	20150629	20170313
cfo82_asyncpp	1	0	1	1	1	0	216	0	0	0	21.0	1	0	0	3	20141109	20141217
cfrpg_SourcePanelMethod	1	0	1	1	1	0	18	0	0	0	21.38888888888889	1	0	0	18	20161221	20161221
cgloeckner_getoptpp	1	0	1	1	1	0	8	0	0	0	28.5	2	0	0	10	20160329	20160329
cguebert_Yasiv	1	0	1	1	1	0	37	0	0	0	39.285714285714285	1	0	1	7	20151116	20160506
chaabaj_SimpleReflexion	1	0	1	1	1	0	148	0	0	0	35.0	1	0	0	3	20140609	20140612
chabbimilind_projects	1	0	1	1	1	0	11	0	0	0	12.0	1	0	0	6	20170514	20170514
chachalaca_CKV	1	0	1	1	1	0	136	0	0	0	15.0	1	0	0	2	20140130	20140130
chachalaca_CRS	1	0	1	1	1	0	124	0	0	0	14.0	1	0	0	2	20140129	20140129
chachalaca_SelectionSort	1	0	1	1	1	0	132	0	0	0	15.0	1	0	0	2	20140130	20140604
chachalaca_huffman	1	3	1	1	1	0	136	0	0	0	30.666666666666668	1	0	0	3	20140930	20181109
chaddcw_ContactManager-Example-VisualStudio-CPP	1	11	1	1	1	0	181	0	0	0	64.28571428571429	1	0	0	7	20140210	20140519
chaddotson_swig-sandbox	1	0	1	1	1	0	112	0	0	0	20.75	1	0	0	4	20131105	20131208
chadstachowicz_socket_io_arduino_cc3000	1	5	1	1	1	0	160	0	2	0	31.4	2	1	0	15	20131223	20180515
chadz_zzbot	1	0	1	1	1	0	50	0	0	0	44.666666666666664	1	0	0	9	20161216	20161216
chafey_GZipCodec	1	0	1	1	1	0	136	0	0	0	14.0	1	0	0	2	20140923	20180801
chain710_ssl_sign	1	0	1	1	1	0	112	0	0	0	12.0	1	0	0	2	20130716	20130716
chaitanyanettem_cpp-server	1	0	1	1	1	0	136	0	0	0	21.5	1	0	0	2	20140626	20160216
chaitanyanettem_topcoder	1	0	1	1	1	0	140	0	0	0	16.5	1	0	0	2	20140422	20140422
chaiwizard_SuperMarioBrother	1	0	1	1	1	0	272	0	0	0	28.833333333333332	1	0	0	6	20150130	20150203
chalonverse_cache-tests	1	0	1	1	1	0	380	0	0	0	35.2	1	0	0	10	20140705	20180511
chambakari_LeetCode	1	0	1	1	1	0	204	0	0	0	21.733333333333334	1	0	0	15	20141120	20141129
chamini2_dynamic-SPOJamming	1	0	1	1	1	0	38	0	28	0	25.11111111111111	2	0	0	9	20150301	20180117
chamini2_rubiks_cube	1	0	1	1	1	0	1816388	0	28	28	40.1	3	0	0	149	20140316	20170215
champson_leetcode	1	0	1	1	1	0	30	0	0	0	89.0	1	0	0	40	20170630	20170630
chand81_Deformation-Transfer	1	0	1	1	1	0	740	0	0	0	25.0	1	0	0	3	20141108	20181018
chandlerc_cppcon2015-tuning-cxx	1	1	1	1	1	0	7	0	0	0	14.0	1	0	0	2	20150921	20180912
changkun_ImageProc	1	0	1	1	1	1	200	0	0	0	16.333333333333332	1	0	0	3	20150612	20180615
changkun_SolarSystem	1	0	1	1	1	1	408	0	0	0	13.333333333333334	1	0	0	3	20150329	20180615
changshuaiwei_gwggi	1	0	1	1	1	0	480	0	0	0	16.5	1	0	0	6	20160701	20160701
changshuaiwei_hwu	1	0	1	1	1	0	227	0	0	0	16.375	1	0	0	16	20160619	20160619
chanhosuh_convertible_bond_pricing	1	0	1	1	1	0	406	0	0	0	17.0	1	0	0	4	20151126	20151126
chansax_ffmpeg_examples	1	0	1	1	1	0	148	0	0	0	14.0	1	0	0	2	20130923	20130923
chansiky_Cpp-Sorting	1	0	1	1	1	0	3878	0	0	0	18.8	1	0	0	5	20170328	20170402
chaocodes_untitled-game	1	0	1	1	1	0	692	0	0	0	37.0	1	0	0	3	20140303	20140304
chaomi1998_CppPrimer_5th	1	0	1	1	1	0	47	0	0	0	13.884615384615385	1	0	0	26	20170225	20170225
chaosct_Musical-Tabletop-Coding-Framework	1	1	1	1	1	0	2240	0	0	0	38.53333333333333	2	1	4	139	20100928	20151214
chaosct_ofxGlobalConfig	1	0	1	1	1	0	96	0	0	0	33.666666666666664	1	0	0	3	20110318	20131023
chaosmailorg_UserManagementBackend	1	3	1	1	1	0	224	0	1	30	37.0	3	0	0	14	20140318	20140408
chaozh_Gua	1	0	1	1	1	0	12	0	0	0	26.0	1	0	0	3	20160122	20160122
char009_HW_5_CSE_1325_002	1	0	1	1	1	0	74	0	2	3	46.166666666666664	4	0	0	35	20161006	20170427
char009_hw5demofinal	1	0	1	1	1	0	34	0	2	0	36.90909090909091	1	0	0	11	20161020	20170427
charlesarmitage_gtest-extensions	1	0	1	1	1	0	1384	0	0	0	73.03448275862068	1	0	0	29	20120625	20150309
charlesbaynham_arduino-pin-toggler	1	0	1	1	1	0	61	0	1	0	24.5	2	0	0	8	20160818	20160823
charlesfelix_fracrndr	1	0	1	1	1	0	67961	0	0	0	58.6	1	0	0	25	20160814	20160814
charlesnicholson_cpp_dispatch_queue	1	0	1	1	1	0	13	0	12	0	45.93103448275862	2	0	0	29	20140912	20180402
charlesrwest_AIArena	1	0	1	1	1	0	216	0	0	0	99.75	1	0	0	4	20141201	20141202
charlesveasey_ofxWinWindow	1	0	1	1	1	0	156	0	0	0	19.25	1	0	0	4	20140501	20140604
charlesveasey_ofxXboxController	1	0	1	1	1	0	164	0	0	0	14.285714285714286	1	0	0	7	20140812	20170417
charly1811_HelloWorld	1	0	1	1	1	0	148	0	1	0	16.75	2	0	0	4	20140124	20140128
charmoniumQ_super-spoon	1	0	1	1	1	0	11	0	0	0	24.5	1	0	0	6	20151215	20151215
chartup_chartup-I2CEEPROM-Library	0	0	1	1	1	0	136	0	0	0	28.0	2	0	0	5	20150823	20150824
chase0213_Attacker	1	0	1	1	1	0	180	0	0	0	13.0	1	0	0	3	20150322	20150322
chasingegg_Online_Judge	1	0	1	1	1	0	92	0	0	0	13.153846153846153	1	0	0	13	20170301	20180419
chazix_EncryptionSequence	1	0	1	1	1	0	872	0	0	0	176.4090909090909	3	0	0	22	20150404	20150412
chbaker0_Math-expression-parser	1	0	1	1	1	0	228	0	0	0	75.36363636363636	1	0	0	11	20140729	20140729
chbaker0_arena-allocator	1	0	1	1	1	0	164	0	0	0	25.15	1	0	0	20	20150323	20150323
chbaker0_noise	1	0	1	1	1	0	144	0	0	0	14.0	1	0	0	2	20150422	20150422
chbaker0_parser-generator	1	0	1	1	1	0	248	0	0	0	93.875	1	0	0	24	20141003	20141003
chbaker0_regex	1	0	1	1	1	0	128	0	0	0	18.0	1	0	0	2	20150430	20150430
chbw_sketchbook	1	0	1	1	1	0	4	0	0	0	34.875	2	0	0	8	20150520	20180809
chc-fighting_PAT_AdvancedLevel	1	0	1	1	1	0	17	0	0	0	9.0	1	0	0	7	20160115	20160117
chd0043_openCV_Tesseract_test	1	1	1	1	1	0	8192	0	0	0	23.666666666666668	1	0	0	3	20141214	20181028
chechilenop_CODE	1	0	1	1	1	0	168	0	0	0	24.5	1	0	0	4	20140821	20150905
cheekujodhpur_tictac	1	0	1	1	1	0	156	0	0	0	21.0	1	0	0	4	20141021	20141125
cheese917_Return-Custom-Array	1	0	1	1	1	0	66	0	0	0	17.0	1	0	0	10	20160220	20160220
chemabc_ofx2dPlot	1	0	1	1	1	0	108	0	0	0	44.5	1	0	0	2	20150316	20150316
chengengjie_small-cpp-exp	1	0	1	1	1	0	25	0	0	0	24.466666666666665	1	0	0	31	20170921	20180605
chenguanzhou_SLIC	1	0	1	1	1	0	148	0	0	0	13.5	1	0	0	6	20131023	20180307
chenjiajia9411_PAT	1	0	1	1	0	0	132	0	0	0	9.1	1	0	0	98	20170305	20180625
chenjianlong_ace-research	1	0	1	1	1	0	128	0	0	0	20.75	1	0	0	8	20130806	20140530
chenjie199234_AreYouOk	1	0	1	1	1	0	216	0	0	0	16.821428571428573	1	0	1	28	20170821	20170821
chenjun-bj_hello	1	1	1	1	1	0	136	0	0	0	14.0	1	0	0	3	20150623	20161024
chenqi1990_BP	1	0	1	1	1	0	140	0	0	0	16.333333333333332	1	0	0	3	20140917	20140917
chenshiyang_CPP--Primer-5ed-solution	1	0	1	1	1	0	103	0	0	0	36.333333333333336	1	0	0	70	20161114	20180612
chenshuiluke_terminal_commander	1	2	1	1	1	0	18598	0	0	0	31.433333333333334	1	0	0	113	20150424	20160229
chentianran_modutils	1	0	1	1	1	0	144	0	0	0	22.5	1	0	0	4	20150530	20150530
chentianran_mpcxx	1	0	1	1	1	0	184	0	0	0	28.8	1	0	0	5	20140405	20140427
chenyanming_Xhcatv_Linux	1	0	1	1	1	0	148	0	0	0	16.666666666666668	1	0	0	3	20150124	20150420
chenyuxiaodhr_hacker_rank_solutions	1	0	1	1	1	0	9	0	0	0	37.083333333333336	1	0	0	12	20160304	20170401
cheragnb_smallFontLosai	1	0	1	1	1	0	12	0	0	0	18.75	1	0	0	8	20160811	20160811
cherishlc_tensorflow_ext	1	0	1	1	1	0	23	0	0	0	21.77777777777778	1	0	0	9	20170216	20170216
chernjie_suniq	1	0	1	1	1	0	226	0	30	60	25.52173913043478	4	0	0	23	20140608	20140609
cherryunix_recommend_system	1	0	1	1	1	0	2928	0	0	0	11.666666666666666	1	0	0	3	20141102	20141102
chesongl_toy	1	0	1	1	1	0	9	0	0	0	21.90909090909091	1	0	0	11	20160916	20160916
chewax_arduino-relay-control	1	0	1	1	1	0	140	0	0	0	32.0	1	0	0	4	20141125	20141125
cheyiliu_joystick	1	0	1	1	1	0	332	0	0	0	15.8	1	0	0	5	20150201	20181022
chiaraorsini_dns-latency-monitor	1	0	1	1	1	0	164	0	0	0	15.5	1	0	0	6	20150616	20180818
chicotdante_Programs	1	0	1	1	1	0	31	0	0	0	18.375	1	0	0	8	20160422	20160422
chikashimiyama_AngrySparrow	1	0	1	1	1	0	508	0	0	0	14.266666666666667	1	0	0	36	20140513	20150405
chikashimiyama_GRTSandBox	1	0	1	1	1	0	292	0	0	0	11.75	1	0	0	4	20140731	20140731
chikashimiyama_Pd_leapmotion	1	2	1	1	1	0	144	0	0	0	17.5	1	1	0	6	20170926	20180716
chikashimiyama_SOMVisualizer	1	0	1	1	1	0	160	0	0	0	31.0	1	0	0	3	20140810	20140810
chikashimiyama_oFSOMTest	1	0	1	1	1	0	168	0	0	0	9.0	1	0	0	2	20140726	20140726
chikashimiyama_shaderTest	1	0	1	1	1	0	200	0	0	0	17.714285714285715	1	0	0	7	20140728	20140728
chikei_ayakashi_tower_optimize	1	0	1	1	1	0	160	0	0	0	34.22222222222222	1	0	0	9	20130905	20140327
chiku_TrussSolver	1	0	1	1	1	0	288	0	0	0	41.8	1	0	0	39	20130816	20140519
chikuta_boost_logger_sample	1	0	1	1	1	0	132	0	0	0	13.0	1	0	0	2	20150418	20180721
chikuzen_HighBitDepth_VFWSource	1	0	1	1	1	0	152	0	0	0	15.692307692307692	1	0	0	13	20121004	20140204
chili-epfl_videoTracker	0	0	1	1	1	0	98	0	0	0	46.857142857142854	2	0	0	7	20130814	20161022
chillu_arduino-led-scarf	1	0	1	1	1	0	3438	0	0	0	31.3	1	0	0	68	20170120	20170122
chiltonotlihc_KinectViewport	1	0	0	1	1	0	3232	0	0	0	37.0	1	0	0	18	20140406	20140510
chilvmware_test	1	0	1	1	1	0	148	0	0	0	6.0	1	0	0	3	20140808	20140808
chimpfun10_horizon	1	0	1	1	1	0	3572	0	0	0	36.233333333333334	1	0	2	45	20150814	20180305
chin-may_concurrent	1	0	1	1	1	0	180	0	0	0	18.4	1	0	0	10	20140211	20140719
chintan-parikh_Programs	1	0	1	1	1	0	3	0	0	0	41.875	1	0	0	8	20160410	20180330
chinthakagodawita_wsse-cpp	1	0	1	1	1	0	168	0	0	0	41.1875	1	0	0	16	20140114	20140118
chinylv_xmlparser	1	0	1	1	1	0	200	0	0	0	18.428571428571427	1	0	0	7	20130724	20140312
chipbuster_Thread_Safe-Mersenne-Twister	1	0	1	1	1	0	152	0	0	0	23.333333333333332	1	0	0	3	20140702	20140702
chipot_bm	1	0	1	1	1	0	136	0	0	0	17.0	1	0	0	2	20140106	20140204
chjdev_clparticlefun	1	0	1	1	1	0	128	0	0	0	22.166666666666668	1	0	0	6	20110811	20141204
chloerei_qxmpp	1	0	1	1	1	0	401	0	0	0	145.2	1	0	0	268	20100317	20150403
chobby_HamFramework	1	0	1	1	1	0	37	0	0	0	27.58823529411765	2	0	0	17	20160305	20170630
choeger_mcp_equivalent_params	1	0	1	1	1	0	120	0	0	0	70.0	1	0	0	5	20130513	20140116
choiseungil29_BaseballGame	1	0	1	1	1	0	948	0	0	0	16.0	1	0	0	2	20141005	20141005
choleraehyq_hjson	1	0	1	1	1	0	13	0	0	0	14.285714285714286	1	0	0	7	20160520	20160521
chonglou_DBRunner	1	0	1	1	1	0	132	0	0	0	12.5	1	0	0	2	20141012	20141012
chonlatee_simplecppconsolegame	1	0	1	1	1	0	7	0	0	0	17.25	1	0	0	4	20151128	20151128
chop2_wcv	1	0	1	1	1	0	375	0	0	0	20.785714285714285	1	0	0	14	20170810	20170810
chosen0ne_ProtocolBuffers-vs-FlatBuffers	1	0	1	1	1	0	148	0	0	0	18.0	1	0	0	2	20150122	20180205
chouquette_sqlite	1	0	1	1	1	0	288	0	0	0	55.7	1	0	0	77	20140403	20140511
chpoon92_neural-network-assignment-cpp	1	0	0	1	1	0	446	0	0	0	19.5	1	0	0	4	20150217	20150402
chregu_s3fs-fork	1	0	1	1	1	0	313	0	0	0	121.16666666666667	1	0	0	62	20100918	20131019
chripell_indi_asicam	1	0	1	1	1	0	588	0	0	0	33.57142857142857	1	0	0	7	20140222	20140315
chris-steinhoff_cscrypto	1	0	1	1	1	0	148	0	0	0	24.9375	1	0	0	16	20130725	20140131
chris-steinhoff_pipeline	1	0	1	1	1	0	140	0	0	0	26.625	1	0	0	8	20130813	20131103
chris-stones_EventDispatcher	1	0	1	1	1	0	196	0	0	0	61.81818181818182	1	0	0	11	20140227	20180510
chris-stones_IoCC	1	0	1	1	1	0	124	0	0	0	26.5	1	0	0	4	20131219	20131221
chris-vdop_twitch-cursed	1	0	1	1	1	0	264	0	0	0	54.27272727272727	1	0	0	11	20141208	20141227
chrisandreae_RemoteReceiver	1	0	1	1	1	0	5	0	10	20	136.66666666666666	3	0	0	6	20120830	20180801
chrisb2244_2D-AMR-OFlib	1	4	1	1	1	0	1016	0	0	0	175.56666666666666	1	0	0	49	20140407	20171212
chrisbalmer_garage_door_node	1	0	1	1	1	0	5	0	0	0	15.0	1	0	0	1	20151227	20151227
chrisdembia_tripod	1	0	1	1	1	0	132	0	0	0	36.77777777777778	1	0	0	9	20131219	20131223
chrisdursoorg_knights-tour-search	1	0	1	1	1	0	136	0	0	0	21.666666666666668	1	0	0	3	20141010	20141011
chrisdursoorg_monty-hall-problem-empirical-proof	1	0	1	1	1	0	208	0	0	0	27.25	1	0	0	4	20141127	20141127
chrisfraser_asyncServo	1	0	1	1	1	0	144	0	0	0	24.4	1	0	0	5	20150906	20150906
chrishenx_easy-graphs	1	0	1	1	1	0	49	0	0	0	45.625	1	0	0	24	20160314	20160314
chrishenx_fancy-matrix-library	1	0	1	1	1	0	152	0	0	0	36.0	1	0	0	5	20150913	20150913
chrisjluc_Datastructures	1	0	1	1	1	0	152	0	0	0	19.5	1	0	0	4	20140429	20141017
chrisjordansquire_linear_ip	1	0	1	1	1	0	140	0	0	0	19.666666666666668	1	0	0	3	20130310	20161011
chrisjwilliams_hic	1	0	1	1	1	0	428	0	0	0	24.0	1	0	0	5	20110405	20140505
chrislbs_cputil	1	0	1	1	1	0	112	0	0	0	49.09090909090909	1	0	0	11	20131004	20131008
chrislit_Asenath	1	0	1	1	1	0	156	0	0	0	27.0	1	0	0	3	20140423	20150420
chrism0dwk_gsoc15	1	0	1	1	1	0	136	0	0	0	17.5	1	0	0	4	20150309	20150309
chrism0dwk_infer	1	1	1	1	1	0	30557	0	0	0	81.7	1	0	2	66	20120614	20150306
chrisramsay_MLX90614	1	0	1	1	1	0	140	0	0	0	27.166666666666668	1	0	0	6	20170115	20170121
chrissimpkins_octopus	1	0	0	1	1	0	576	0	0	0	38.96666666666667	1	0	0	50	20130818	20180803
chrissoc_ANLTranspiler	1	0	1	1	1	0	20	0	0	0	52.6875	1	0	0	16	20170510	20170510
christarazi_harmonicsum	1	0	1	1	1	0	272	0	0	0	20.727272727272727	1	0	0	11	20150119	20150128
christarazi_sorting-networks	1	0	1	1	1	0	160	0	0	0	14.5	1	0	0	4	20150521	20150521
christian-esken_mediawarp	1	0	1	1	1	0	256	0	0	0	53.523809523809526	1	0	0	21	20150108	20150122
christiangda_LCD1602KeyPad	1	0	1	1	1	0	12	0	0	0	28.785714285714285	1	0	1	14	20131125	20181007
christofersimbar_ArduinoDuckyScript	1	0	1	1	1	0	8	0	9	0	51.93333333333333	2	0	0	15	20161016	20180921
christoph-theunert_relcoas	1	0	1	1	1	0	299	0	0	0	27.8	1	0	0	10	20170328	20170417
christophepersoz_FRAM_MB85RS_SPI	1	1	1	1	1	0	16345	0	0	0	33.64705882352941	1	1	0	17	20170110	20171122
christopherastone_octet	1	0	1	1	1	0	196	0	0	0	33.833333333333336	1	0	0	6	20130924	20160502
christopherftw09_LinuxTest	1	0	0	1	0	0	20	0	0	0	15.166666666666666	1	0	0	24	20170127	20170707
christopherpoole_tetgen	1	0	1	1	1	0	626	0	0	0	68.8	1	0	1	5	20141119	20171113
chrisvana_network	1	0	1	1	1	0	116	0	0	0	5.333333333333333	1	0	0	3	20131004	20131019
chrizzzzz_LEDDisplay74HC595	1	0	1	1	1	0	6	0	0	0	17.714285714285715	1	0	0	7	20160117	20160224
chromhelm_Arduino-libs	1	0	1	1	1	0	24	0	3	0	48.77777777777778	2	0	0	27	20150513	20180910
